species,paradigm,sweep_id,run_id,run_name,state,group,tokenizer,atn_dropout,learning_rate,weight_decay,grad_clip,fold,split_type,subject,recording_id,n_recordings,f1,auroc,precision,recall,balanced_acc
monkeys,single-session,h5gf9jn1,udf2zz7v,poyo_eeg_neurosoft_8band_sub-01_ses-06_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-01,sub-01_ses-06_task-AcousStim_acq-RH_desc-raw,1,0.1787654310464859,0.3138406872749328,0.3272058963775635,0.2976190447807312,0.2976190447807312
monkeys,single-session,h5gf9jn1,qf0j0dkf,poyo_eeg_neurosoft_8band_sub-01_ses-07_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-01,sub-01_ses-07_task-AcousStim_acq-RH_desc-raw,1,0.7146265506744385,0.9303421974182128,0.7255539894104004,0.7159103751182556,0.7159103751182556
monkeys,single-session,h5gf9jn1,gcpeod9i,poyo_eeg_neurosoft_8band_sub-01_ses-08_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-01,sub-01_ses-08_task-AcousStim_acq-RH_desc-raw,1,0.334546148777008,0.7691147327423096,0.4011663794517517,0.3264324069023132,0.3264324069023132
monkeys,single-session,h5gf9jn1,o75w20c5,poyo_eeg_neurosoft_8band_sub-01_ses-09_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-01,sub-01_ses-09_task-AcousStim_acq-RH_desc-raw,1,0.7475418448448181,0.5899658203125,0.7839731574058533,0.75,0.75
monkeys,single-session,h5gf9jn1,c99g2vf9,poyo_eeg_neurosoft_8band_sub-02_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-02,sub-02_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.2464756816625595,0.2009100914001464,0.1955267041921615,0.3333333432674408,0.3333333432674408
monkeys,single-session,h5gf9jn1,8pkj2q2r,poyo_eeg_neurosoft_8band_sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-02,sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,1,0.0686782896518707,0.5412392616271973,0.1949430108070373,0.1302083283662796,0.1302083283662796
monkeys,single-session,h5gf9jn1,cgklr8jq,poyo_eeg_neurosoft_8band_sub-02_ses-03_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-02,sub-02_ses-03_task-AcousStim_acq-RH_desc-raw,1,0.8844104409217834,0.234700322151184,0.884494960308075,0.8847280740737915,0.8847280740737915
monkeys,single-session,h5gf9jn1,6d25ajsh,poyo_eeg_neurosoft_8band_sub-02_ses-04_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-02,sub-02_ses-04_task-AcousStim_acq-RH_desc-raw,1,1.0,0.0,1.0,1.0,1.0
monkeys,single-session,h5gf9jn1,pil47zg4,poyo_eeg_neurosoft_8band_sub-02_ses-05_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-02,sub-02_ses-05_task-AcousStim_acq-RH_desc-raw,1,,,,,
monkeys,single-session,h5gf9jn1,scdlo91v,poyo_eeg_neurosoft_8band_sub-03_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-03,sub-03_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.0735632181167602,0.42810720205307,0.0471976399421691,0.1666666716337204,0.1666666716337204
monkeys,single-session,h5gf9jn1,4f0vdvva,poyo_eeg_neurosoft_8band_sub-04_ses-01_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-04,sub-04_ses-01_task-AcousStim_acq-LH_desc-raw,1,0.1659291982650756,0.27688729763031,0.1241721883416175,0.25,0.25
monkeys,single-session,h5gf9jn1,e7360z5t,poyo_eeg_neurosoft_8band_sub-04_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-04,sub-04_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.0723514184355735,0.3949418067932129,0.0462046228349208,0.1666666716337204,0.1666666716337204
monkeys,single-session,h5gf9jn1,4r9ayong,poyo_eeg_neurosoft_8band_sub-05_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-05,sub-05_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.0767468512058258,0.428534060716629,0.0498511902987957,0.1666666716337204,0.1666666716337204
monkeys,single-session,h5gf9jn1,5gr6z2tr,poyo_eeg_neurosoft_8band_sub-05_ses-01_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-05,sub-05_ses-01_task-AcousStim_acq-LH_desc-raw,1,0.4258373379707336,0.1329966336488723,0.497217059135437,0.5,0.5
monkeys,single-session,h5gf9jn1,1jl456qe,poyo_eeg_neurosoft_8band_sub-06_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-06,sub-06_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.42920982837677,0.2221267223358154,0.4666666984558105,0.4525462985038757,0.4525462985038757
monkeys,single-session,h5gf9jn1,pbi81ugn,poyo_eeg_neurosoft_8band_sub-01_ses-010_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-01,sub-01_ses-010_task-AcousStim_acq-RH_desc-raw,1,0.5305918455123901,0.527090311050415,0.6134679317474365,0.5356866717338562,0.5356866717338562
monkeys,single-session,h5gf9jn1,tc4mwwqm,poyo_eeg_neurosoft_8band_sub-01_ses-011_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-01,sub-01_ses-011_task-AcousStim_acq-RH_desc-raw,1,0.5846649408340454,0.9112703800201416,0.6126061677932739,0.5942717790603638,0.5942717790603638
monkeys,single-session,h5gf9jn1,k4mkwdw4,poyo_eeg_neurosoft_8band_sub-01_ses-012_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-01,sub-01_ses-012_task-AcousStim_acq-RH_desc-raw,1,0.2068627476692199,0.3251612186431885,0.2876757383346557,0.2775000035762787,0.2775000035762787
monkeys,single-session,h5gf9jn1,6ennomfk,poyo_eeg_neurosoft_8band_sub-01_ses-013_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-01,sub-01_ses-013_task-AcousStim_acq-RH_desc-raw,1,0.1556286513805389,0.6855500936508179,0.2468006014823913,0.2043154835700988,0.2043154835700988
monkeys,single-session,h5gf9jn1,8r2lu23s,poyo_eeg_neurosoft_8band_sub-01_ses-014_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-01,sub-01_ses-014_task-AcousStim_acq-RH_desc-raw,1,0.62001633644104,0.7966330051422119,0.6528682708740234,0.6167542934417725,0.6167542934417725
monkeys,single-session,h5gf9jn1,msbw7dcl,poyo_eeg_neurosoft_8band_sub-01_ses-015_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-01,sub-01_ses-015_task-AcousStim_acq-RH_desc-raw,1,0.0779220834374427,0.5257903337478638,0.0535714291036129,0.1428571492433548,0.1428571492433548
monkeys,single-session,h5gf9jn1,hr1091hq,poyo_eeg_neurosoft_8band_sub-01_ses-016_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-01,sub-01_ses-016_task-AcousStim_acq-RH_desc-raw,1,0.5933529138565063,0.1513671875,0.7580645084381104,0.59375,0.59375
monkeys,single-session,h5gf9jn1,sazgkvg8,poyo_eeg_neurosoft_8band_sub-01_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-01,sub-01_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.9560596942901612,0.3731946945190429,0.9566421508789062,0.95681893825531,0.95681893825531
monkeys,single-session,h5gf9jn1,o9p80zfq,poyo_eeg_neurosoft_8band_sub-01_ses-02_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-01,sub-01_ses-02_task-AcousStim_acq-RH_desc-raw,1,0.8280631303787231,0.9722021818161012,0.8503328561782837,0.8336411118507385,0.8336411118507385
monkeys,single-session,h5gf9jn1,ztii3ust,poyo_eeg_neurosoft_8band_sub-01_ses-03_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-01,sub-01_ses-03_task-AcousStim_acq-RH_desc-raw,1,0.8302253484725952,0.9498277902603148,0.890123724937439,0.8121318221092224,0.8121318221092224
monkeys,single-session,h5gf9jn1,uq8dd5ml,poyo_eeg_neurosoft_8band_sub-01_ses-04_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-01,sub-01_ses-04_task-AcousStim_acq-RH_desc-raw,1,0.1340018659830093,0.6578027009963989,0.1511356383562088,0.1627451032400131,0.1627451032400131
monkeys,single-session,h5gf9jn1,rff2moln,poyo_eeg_neurosoft_8band_sub-01_ses-06_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-01,sub-01_ses-06_task-AcousStim_acq-RH_desc-raw,1,0.3062936961650848,0.3150573670864105,0.3459051847457886,0.3697916865348816,0.3697916865348816
monkeys,single-session,h5gf9jn1,n9ctplh4,poyo_eeg_neurosoft_8band_sub-01_ses-05_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-01,sub-01_ses-05_task-AcousStim_acq-RH_desc-raw,1,0.21281598508358,0.2331387996673584,0.4576271176338196,0.3500000238418579,0.3500000238418579
monkeys,single-session,h5gf9jn1,tx6rifa5,poyo_eeg_neurosoft_8band_sub-01_ses-07_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-01,sub-01_ses-07_task-AcousStim_acq-RH_desc-raw,1,0.7203351855278015,0.9334253668785096,0.730938732624054,0.7265714406967163,0.7265714406967163
monkeys,single-session,h5gf9jn1,5fj9xpem,poyo_eeg_neurosoft_8band_sub-01_ses-08_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-01,sub-01_ses-08_task-AcousStim_acq-RH_desc-raw,1,0.2443123757839203,0.7621400356292725,0.3370698392391205,0.2822396755218506,0.2822396755218506
monkeys,single-session,h5gf9jn1,et5hipsc,poyo_eeg_neurosoft_8band_sub-02_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-02,sub-02_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.2464756816625595,0.1995865106582641,0.1955267041921615,0.3333333432674408,0.3333333432674408
monkeys,single-session,h5gf9jn1,o2ch5ll5,poyo_eeg_neurosoft_8band_sub-01_ses-09_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-01,sub-01_ses-09_task-AcousStim_acq-RH_desc-raw,1,0.7155067920684814,0.5755615234375,0.7296969890594482,0.7250000238418579,0.7250000238418579
monkeys,single-session,h5gf9jn1,jkrfract,poyo_eeg_neurosoft_8band_sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-02,sub-02_ses-02_task-AcousStim_acq-RH_desc-raw,1,0.0770816877484321,0.5339704751968384,0.1505641788244247,0.1425646543502807,0.1425646543502807
monkeys,single-session,h5gf9jn1,t4xr33b2,poyo_eeg_neurosoft_8band_sub-02_ses-03_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-02,sub-02_ses-03_task-AcousStim_acq-RH_desc-raw,1,0.6584712862968445,0.181449145078659,0.7857142686843872,0.671262264251709,0.671262264251709
monkeys,single-session,h5gf9jn1,40yzyy35,poyo_eeg_neurosoft_8band_sub-02_ses-04_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-02,sub-02_ses-04_task-AcousStim_acq-RH_desc-raw,1,1.0,0.0,1.0,1.0,1.0
monkeys,single-session,h5gf9jn1,53fydsbe,poyo_eeg_neurosoft_8band_sub-02_ses-05_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-02,sub-02_ses-05_task-AcousStim_acq-RH_desc-raw,1,,,,,
monkeys,single-session,h5gf9jn1,69dmdfaw,poyo_eeg_neurosoft_8band_sub-03_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-03,sub-03_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.312800645828247,0.4750366806983948,0.390553742647171,0.3134381771087646,0.3134381771087646
monkeys,single-session,h5gf9jn1,fcvc178z,poyo_eeg_neurosoft_8band_sub-04_ses-01_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-04,sub-04_ses-01_task-AcousStim_acq-LH_desc-raw,1,0.1659291982650756,0.2545457482337951,0.1241721883416175,0.25,0.25
monkeys,single-session,h5gf9jn1,w77j4c9m,poyo_eeg_neurosoft_8band_sub-04_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-04,sub-04_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.0723514184355735,0.3999341428279876,0.0566722489893436,0.1685393303632736,0.1685393303632736
monkeys,single-session,h5gf9jn1,rm3zkryr,poyo_eeg_neurosoft_8band_sub-05_ses-01_task-AcousStim_acq-LH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-05,sub-05_ses-01_task-AcousStim_acq-LH_desc-raw,1,0.383825421333313,0.1624579131603241,0.5272727608680725,0.5084174871444702,0.5084174871444702
monkeys,single-session,h5gf9jn1,5tb9gujz,poyo_eeg_neurosoft_8band_sub-05_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-05,sub-05_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.0775462985038757,0.4381692409515381,0.0668527409434318,0.1683084666728973,0.1683084666728973
monkeys,single-session,h5gf9jn1,68g6xute,poyo_eeg_neurosoft_8band_sub-06_ses-01_task-AcousStim_acq-RH_desc-raw,finished,NEUROSOFT_INTRASESSION_SINGLESESS,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-06,sub-06_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.3182260394096374,0.2297853529453277,0.4650205969810486,0.3897058665752411,0.3897058665752411
monkeys,single-subject,aycfxm9b,ysauuizl,poyo_eeg_neurosoft_8band_sub-01,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-01,,16,0.5264239311218262,0.8820140361785889,0.5301258563995361,0.5294877290725708,0.5294877290725708
monkeys,single-subject,aycfxm9b,2c2ci0rv,poyo_eeg_neurosoft_8band_sub-02,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-02,,5,0.3218068480491638,0.8011132478713989,0.5426430702209473,0.3858408331871032,0.3858408331871032
monkeys,single-subject,aycfxm9b,fphavw3h,poyo_eeg_neurosoft_8band_sub-03,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-03,sub-03_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.3106233477592468,0.4947313666343689,0.4022138714790344,0.3425621390342712,0.3425621390342712
monkeys,single-subject,aycfxm9b,qigisi8y,poyo_eeg_neurosoft_8band_sub-04,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-04,,2,0.1475610733032226,0.4514578580856323,0.1284268498420715,0.2099571824073791,0.2099571824073791
monkeys,single-subject,aycfxm9b,m64ik1xh,poyo_eeg_neurosoft_8band_sub-05,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-05,,2,0.1759249567985534,0.5190940499305725,0.1678760051727295,0.2442528903484344,0.2442528903484344
monkeys,single-subject,aycfxm9b,a7waqmci,poyo_eeg_neurosoft_8band_sub-06,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,sub-06,sub-06_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.3939393758773804,0.212447926402092,0.527193009853363,0.4166666865348816,0.4166666865348816
monkeys,single-subject,aycfxm9b,hd99nkcf,poyo_eeg_neurosoft_8band_sub-01,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-01,,16,0.5220254063606262,0.8767718076705933,0.5288190841674805,0.531883716583252,0.531883716583252
monkeys,single-subject,aycfxm9b,gzwhl741,poyo_eeg_neurosoft_8band_sub-02,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-02,,5,0.3257978558540344,0.8021420836448669,0.5335198044776917,0.3905534446239471,0.3905534446239471
monkeys,single-subject,aycfxm9b,dfyx637s,poyo_eeg_neurosoft_8band_sub-03,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-03,sub-03_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.0735632181167602,0.4229639172554016,0.0471976399421691,0.1666666716337204,0.1666666716337204
monkeys,single-subject,aycfxm9b,x7x772vu,poyo_eeg_neurosoft_8band_sub-04,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-04,,2,0.434050977230072,0.6129388809204102,0.4420323669910431,0.4493003487586975,0.4493003487586975
monkeys,single-subject,aycfxm9b,65jr36g9,poyo_eeg_neurosoft_8band_sub-05,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-05,,2,0.7729450464248657,0.7231336832046509,0.8355468511581421,0.7759969830513,0.7759969830513
monkeys,single-subject,aycfxm9b,k4qdrw0e,poyo_eeg_neurosoft_8band_sub-06,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,sub-06,sub-06_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.345790296792984,0.2119097262620926,0.4718614816665649,0.3958333432674408,0.3958333432674408
monkeys,single-subject,aycfxm9b,85m2c7sk,poyo_eeg_neurosoft_8band_sub-01,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-01,,16,0.5410388112068176,0.887533962726593,0.5471796989440918,0.5439658164978027,0.5439658164978027
monkeys,single-subject,aycfxm9b,dkk5rqvg,poyo_eeg_neurosoft_8band_sub-02,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-02,,5,0.3254421949386596,0.7974122762680054,0.5371544361114502,0.387873500585556,0.387873500585556
monkeys,single-subject,aycfxm9b,8v9u37s6,poyo_eeg_neurosoft_8band_sub-03,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-03,sub-03_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.229997456073761,0.4843024015426636,0.3873219490051269,0.272212266921997,0.272212266921997
monkeys,single-subject,aycfxm9b,t01u45xt,poyo_eeg_neurosoft_8band_sub-04,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-04,,2,0.1481189131736755,0.4485494792461395,0.1289860755205154,0.2105120718479156,0.2105120718479156
monkeys,single-subject,aycfxm9b,cjp3v3jk,poyo_eeg_neurosoft_8band_sub-05,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-05,,2,0.7638145089149475,0.7215949296951294,0.8143453001976013,0.7449175119400024,0.7449175119400024
monkeys,single-subject,aycfxm9b,0e6guxww,poyo_eeg_neurosoft_8band_sub-06,finished,NEUROSOFT_INTRASESSION_SINGLESUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,sub-06,sub-06_ses-01_task-AcousStim_acq-RH_desc-raw,1,0.3186813294887543,0.230099618434906,0.4650205969810486,0.3909313678741455,0.3909313678741455
monkeys,multi-subject,bvcgw95o,ljqfklu4,poyo_eeg_neurosoft_8band,finished,NEUROSOFT_INTRASESSION_MULTISUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,0,intrasession-block,,,27,0.4963646829128265,0.8799620866775513,0.4967339038848877,0.5059937238693237,0.5059937238693237
monkeys,multi-subject,bvcgw95o,tnspfvt2,poyo_eeg_neurosoft_8band,finished,NEUROSOFT_INTRASESSION_MULTISUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,1,intrasession-block,,,27,0.4886689782142639,0.8782005906105042,0.486554205417633,0.4988952875137329,0.4988952875137329
monkeys,multi-subject,bvcgw95o,tpln4yqa,poyo_eeg_neurosoft_8band,finished,NEUROSOFT_INTRASESSION_MULTISUBJ,per_channel_resample_cnn_add,0.4,2.5e-05,0.08,1.0,2,intrasession-block,,,27,0.5129966139793396,0.8836374878883362,0.5099746584892273,0.523747980594635,0.523747980594635
