condition,species,subject,recording,base_lr,adapter_warmup_steps,source,cell_id,run_id,run_name,state,test_supported_f1,best_val_supported_f1,analysis_eligible,analysis_error,stable_step,censored
transfer_discriminative,minipigs,sub-04,sub-04_ses-03_task-AcousStim_acq-LH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,b960b967,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,finished,0.1923212856054306,0.15465186536312103,True,,2079.0,False
transfer_discriminative,minipigs,sub-04,sub-04_ses-03_task-AcousStim_acq-LH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,8a67aa69,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,finished,0.18809853494167328,0.32398951053619385,True,,1351.0,False
transfer_adapter_warmup_uniform,minipigs,sub-04,sub-04_ses-03_task-AcousStim_acq-LH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,edf589bd,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,finished,0.2099948078393936,0.34099119901657104,True,,1507.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-04,sub-04_ses-03_task-AcousStim_acq-LH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,305ba931,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,finished,0.21002869307994845,0.11269952356815338,True,,7383.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-04,sub-04_ses-03_task-AcousStim_acq-LH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,b559cc8d,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,finished,0.2172488272190094,0.30759406089782715,True,,5459.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-04,sub-04_ses-03_task-AcousStim_acq-LH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,89d9ed8d,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,finished,0.21951791644096377,0.30068179965019226,True,,1663.0,False
transfer_uniform,minipigs,sub-04,sub-04_ses-03_task-AcousStim_acq-RH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,ebba15c3,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,finished,0.2061283439397812,0.35144251585006714,True,,1819.0,False
transfer_uniform,minipigs,sub-04,sub-04_ses-03_task-AcousStim_acq-RH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,7d2646b1,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,finished,0.2004082351922989,0.3435138463973999,True,,6499.0,False
transfer_uniform,minipigs,sub-04,sub-04_ses-03_task-AcousStim_acq-RH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,d361a4dd,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,finished,0.1976895034313202,0.37855586409568787,True,,4159.0,False
transfer_adapter_warmup_uniform,minipigs,sub-04,sub-04_ses-03_task-AcousStim_acq-RH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,f8a88bb9,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,finished,0.1753411442041397,0.34872546792030334,True,,6395.0,False
transfer_discriminative,minipigs,sub-04,sub-04_ses-03_task-AcousStim_acq-RH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,e0ffc80d,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,finished,0.2036074995994568,0.2026643306016922,True,,5875.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-04,sub-04_ses-03_task-AcousStim_acq-RH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,49fd479f,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,finished,0.08573783189058304,0.12008973956108092,True,,779.0,False
transfer_discriminative,minipigs,sub-04,sub-04_ses-03_task-AcousStim_acq-RH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,bfd5ecaf,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,finished,0.20415395498275757,0.21573364734649655,True,,7435.0,False
transfer_adapter_warmup_uniform,minipigs,sub-04,sub-04_ses-03_task-AcousStim_acq-RH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,22fcee07,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,finished,0.21456532180309296,0.3518178164958954,True,,2131.0,False
transfer_discriminative,minipigs,sub-04,sub-04_ses-03_task-AcousStim_acq-RH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,61655d74,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,finished,0.18746083974838257,0.3126177191734314,True,,5719.0,False
transfer_adapter_warmup_uniform,minipigs,sub-04,sub-04_ses-03_task-AcousStim_acq-RH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,f7780097,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,finished,0.1749916523694992,0.32915931940078735,True,,5875.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-04,sub-04_ses-03_task-AcousStim_acq-RH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,c434ec9c,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,finished,0.17817214131355286,0.2449256330728531,True,,7955.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-04,sub-04_ses-03_task-AcousStim_acq-RH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,b9621dac,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,finished,0.1925724595785141,0.25255557894706726,True,,3275.0,False
transfer_uniform,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-LH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,5e13ef90,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,finished,0.4564541280269623,0.5877005457878113,True,,179.0,False
transfer_uniform,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-LH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,d813e43a,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,finished,0.4458881914615631,0.4964168071746826,True,,323.0,False
transfer_uniform,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-LH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,1a8a4016,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,finished,0.4747956395149231,0.557539701461792,True,,2087.0,True
transfer_discriminative,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-LH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,b3d4b4d2,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,finished,0.34599632024765015,0.4979055523872375,True,,323.0,False
transfer_discriminative,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-LH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,a3758111,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,finished,0.34062081575393677,0.5446553230285645,True,,2663.0,True
transfer_discriminative,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-LH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,0d97a424,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,finished,0.4118134379386902,0.5122672915458679,True,,791.0,False
transfer_adapter_warmup_uniform,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-LH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,8b628959,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,finished,0.4730070233345032,0.4931665360927582,True,,611.0,False
transfer_adapter_warmup_uniform,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-LH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,88876568,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,finished,0.42536818981170654,0.5723068118095398,True,,3059.0,True
transfer_adapter_warmup_discriminative,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-LH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,7939eedc,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,finished,0.4946310520172119,0.5155375599861145,True,,827.0,False
transfer_adapter_warmup_uniform,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-LH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,89673dae,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,finished,0.43437397480010986,0.4849444627761841,True,,2735.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-LH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,9ff1906e,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,finished,0.4504912197589874,0.5772348642349243,True,,539.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-LH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,dca51b59,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-LH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,finished,0.3461528718471527,0.5011566877365112,True,,539.0,False
transfer_uniform,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-RH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,72077509,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,finished,0.2987780272960663,0.4782935678958893,True,,1691.0,False
transfer_uniform,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-RH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,5212556a,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,finished,0.30268609523773193,0.5154348611831665,True,,2807.0,False
transfer_discriminative,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-RH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,4dc29991,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,finished,0.2931073307991028,0.32909664511680603,True,,1403.0,False
transfer_uniform,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-RH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,8ddcb68f,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,finished,0.3050133287906647,0.48768502473831177,True,,3311.0,False
transfer_discriminative,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-RH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,b51ad8ee,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,finished,0.2993825674057007,0.3762378990650177,True,,1115.0,False
transfer_discriminative,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-RH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,da744207,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,finished,0.3497391641139984,0.48934516310691833,True,,4499.0,False
transfer_adapter_warmup_discriminative,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-RH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,a6a03936,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,finished,0.2672888934612274,0.342272013425827,True,,1439.0,False
transfer_adapter_warmup_uniform,minipigs,sub-04,sub-04_ses-04_task-AcousStim_acq-RH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,57912e43,phase4d-transfer-lr-warmup__minipigs__sub-04_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-minipigs-sub-04-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,finished,0.3053168058395386,0.4487948715686798,True,,3995.0,False
